month,level_1,level_2,level_3,value
2017-09,All Items,Food Excl Food Serving Services,"Sugar, Preserves & Confectionery",99.48
2017-09,All Items,Food Excl Food Serving Services,Non-alcoholic Beverages,97.1
2017-09,All Items,Food Excl Food Serving Services,Other Food,98.221
2017-09,All Items,Food Serving Services,Restaurant Food,96.603
2017-09,All Items,Food Serving Services,Fast Food,98.303
2017-09,All Items,Food Serving Services,Hawker Food,97.18
2017-09,All Items,Food Serving Services,Catered Food,94.405
2017-09,All Items,Clothing & Footwear,Clothing,99.95
2017-09,All Items,Clothing & Footwear,Other Articles & Related Services,100.903
2017-09,All Items,Clothing & Footwear,Footwear,95.164
2017-09,All Items,Housing & Utilities,Accommodation,103.853
2017-09,All Items,Housing & Utilities,Utilities & Other Fuels,93.667
2017-09,All Items,Household Durables & Services,Household Durables,100.927
2017-09,All Items,Household Durables & Services,Household Services & Supplies,97.623
2017-09,All Items,Health Care,Medicines & Health Products,100.491
2017-09,All Items,Health Care,Outpatient Services,97.008
2017-09,All Items,Health Care,Hospital Services,94.981
2017-09,All Items,Health Care,Health Insurance,99.805
2017-09,All Items,Transport,Private Transport,99.678
2017-09,All Items,Transport,Public Transport,98.593
2017-09,All Items,Transport,Other Transport Services,96.037
2017-09,All Items,Communication,Postage & Courier Services,100.018
2017-09,All Items,Communication,Telecommunication Equipment,118.308
2017-09,All Items,Communication,Telecommunication Services,101.524
2017-09,All Items,Recreation & Culture,Recreational & Cultural Goods,102.851
2017-09,All Items,Recreation & Culture,Recreational & Cultural Services,97.846
2017-09,All Items,Recreation & Culture,"Newspapers, Books & Stationery",99.687
2017-09,All Items,Recreation & Culture,Holiday Expenses,95.807
2017-09,All Items,Education,Tuition & Other Fees,95.377
2017-09,All Items,Education,Textbooks & Guides,100.843
2017-09,All Items,Miscellaneous Goods & Services,Personal Care,99.556
2017-09,All Items,Miscellaneous Goods & Services,Alcoholic Drinks & Tobacco,94.856
2017-09,All Items,Miscellaneous Goods & Services,Personal Effects,101
2017-09,All Items,Miscellaneous Goods & Services,Social Services,98.161
2017-09,All Items,Miscellaneous Goods & Services,Other Miscellaneous Services,100.093
2017-10,All Items,Food Excl Food Serving Services,Bread & Cereals,97.637
2017-10,All Items,Food Excl Food Serving Services,Meat,100.314
2017-10,All Items,Food Excl Food Serving Services,Fish & Seafood,95.579
2017-10,All Items,Food Excl Food Serving Services,"Milk, Cheese & Eggs",98.151
2017-10,All Items,Food Excl Food Serving Services,Oils & Fats,97.121
2017-10,All Items,Food Excl Food Serving Services,Fruits,96.932
2017-10,All Items,Food Excl Food Serving Services,Vegetables,99.083
2017-10,All Items,Food Excl Food Serving Services,"Sugar, Preserves & Confectionery",98.898
2017-10,All Items,Food Excl Food Serving Services,Non-alcoholic Beverages,98.388
2017-10,All Items,Food Excl Food Serving Services,Other Food,99.246
2017-10,All Items,Food Serving Services,Restaurant Food,96.85
2017-10,All Items,Food Serving Services,Fast Food,98.349
2017-10,All Items,Food Serving Services,Hawker Food,97.325
2017-10,All Items,Food Serving Services,Catered Food,94.477
2017-10,All Items,Clothing & Footwear,Clothing,100.473
2017-10,All Items,Clothing & Footwear,Other Articles & Related Services,100.753
2017-10,All Items,Clothing & Footwear,Footwear,96.442
2017-10,All Items,Housing & Utilities,Accommodation,101.558
2017-10,All Items,Housing & Utilities,Utilities & Other Fuels,92.776
2017-10,All Items,Household Durables & Services,Household Durables,100.698
2017-10,All Items,Household Durables & Services,Household Services & Supplies,97.81
2017-10,All Items,Health Care,Medicines & Health Products,100.76
2017-10,All Items,Health Care,Outpatient Services,97.177
2017-10,All Items,Health Care,Hospital Services,94.975
2017-10,All Items,Health Care,Health Insurance,99.805
2017-10,All Items,Transport,Private Transport,100.238
2017-10,All Items,Transport,Public Transport,98.602
2017-10,All Items,Transport,Other Transport Services,96.667
2017-10,All Items,Communication,Postage & Courier Services,100.018
2017-10,All Items,Communication,Telecommunication Equipment,121.34
2017-10,All Items,Communication,Telecommunication Services,101.614
2017-10,All Items,Recreation & Culture,Recreational & Cultural Goods,102.424
2017-10,All Items,Recreation & Culture,Recreational & Cultural Services,98.25
2017-10,All Items,Recreation & Culture,"Newspapers, Books & Stationery",99.851
2017-10,All Items,Recreation & Culture,Holiday Expenses,96.659
2017-10,All Items,Education,Tuition & Other Fees,95.381
2017-10,All Items,Education,Textbooks & Guides,100.843
2017-10,All Items,Miscellaneous Goods & Services,Personal Care,99.216
2017-10,All Items,Miscellaneous Goods & Services,Alcoholic Drinks & Tobacco,94.836
2017-10,All Items,Miscellaneous Goods & Services,Personal Effects,102.142
2017-10,All Items,Miscellaneous Goods & Services,Social Services,98.161
2017-10,All Items,Miscellaneous Goods & Services,Other Miscellaneous Services,99.871
2017-11,All Items,Food Excl Food Serving Services,Bread & Cereals,97.9
2017-11,All Items,Food Excl Food Serving Services,Meat,100.329
2017-11,All Items,Food Excl Food Serving Services,Fish & Seafood,95.352
2017-11,All Items,Food Excl Food Serving Services,"Milk, Cheese & Eggs",98.261
2017-11,All Items,Food Excl Food Serving Services,Oils & Fats,96.764
2017-11,All Items,Food Excl Food Serving Services,Fruits,95.959
2017-11,All Items,Food Excl Food Serving Services,Vegetables,98.772
2017-11,All Items,Food Excl Food Serving Services,"Sugar, Preserves & Confectionery",101.037
2017-11,All Items,Food Excl Food Serving Services,Non-alcoholic Beverages,98.925
2017-11,All Items,Food Excl Food Serving Services,Other Food,98.764
2017-11,All Items,Food Serving Services,Restaurant Food,96.927
2017-11,All Items,Food Serving Services,Fast Food,98.471
2017-11,All Items,Food Serving Services,Hawker Food,97.452
2017-11,All Items,Food Serving Services,Catered Food,94.477
2017-11,All Items,Clothing & Footwear,Clothing,100.585
2017-11,All Items,Clothing & Footwear,Other Articles & Related Services,100.714
2017-11,All Items,Clothing & Footwear,Footwear,98.512
2017-11,All Items,Housing & Utilities,Accommodation,103.238
2017-11,All Items,Housing & Utilities,Utilities & Other Fuels,92.776
2017-11,All Items,Household Durables & Services,Household Durables,100.384
2017-11,All Items,Household Durables & Services,Household Services & Supplies,97.877
2017-11,All Items,Health Care,Medicines & Health Products,100.029
2017-11,All Items,Health Care,Outpatient Services,97.27
2017-11,All Items,Health Care,Hospital Services,95.471
2017-11,All Items,Health Care,Health Insurance,99.805
2017-11,All Items,Transport,Private Transport,102.145
2017-11,All Items,Transport,Public Transport,98.593
2017-11,All Items,Transport,Other Transport Services,97.515
2017-11,All Items,Communication,Postage & Courier Services,100.018
2017-11,All Items,Communication,Telecommunication Equipment,120.441
2017-11,All Items,Communication,Telecommunication Services,101.691
2017-11,All Items,Recreation & Culture,Recreational & Cultural Goods,102.048
2017-11,All Items,Recreation & Culture,Recreational & Cultural Services,98.038
2017-11,All Items,Recreation & Culture,"Newspapers, Books & Stationery",99.85
2017-11,All Items,Recreation & Culture,Holiday Expenses,97.219
2017-11,All Items,Education,Tuition & Other Fees,95.381
2017-11,All Items,Education,Textbooks & Guides,100.843
2017-11,All Items,Miscellaneous Goods & Services,Personal Care,98.418
2017-11,All Items,Miscellaneous Goods & Services,Alcoholic Drinks & Tobacco,94.75
2017-11,All Items,Miscellaneous Goods & Services,Personal Effects,101.446
2017-11,All Items,Miscellaneous Goods & Services,Social Services,98.161
2017-11,All Items,Miscellaneous Goods & Services,Other Miscellaneous Services,99.952
2017-12,All Items,Food Excl Food Serving Services,Bread & Cereals,96.997
2017-12,All Items,Food Excl Food Serving Services,Meat,100.776
2017-12,All Items,Food Excl Food Serving Services,Fish & Seafood,96.465
2017-12,All Items,Food Excl Food Serving Services,"Milk, Cheese & Eggs",98.194
2017-12,All Items,Food Excl Food Serving Services,Oils & Fats,96.399
2017-12,All Items,Food Excl Food Serving Services,Fruits,96.966
2017-12,All Items,Food Excl Food Serving Services,Vegetables,98.195
2017-12,All Items,Food Excl Food Serving Services,"Sugar, Preserves & Confectionery",98.596
2017-12,All Items,Food Excl Food Serving Services,Non-alcoholic Beverages,98.354
2017-12,All Items,Food Excl Food Serving Services,Other Food,98.511
2017-12,All Items,Food Serving Services,Restaurant Food,97.225
2017-12,All Items,Food Serving Services,Fast Food,98.949
2017-12,All Items,Food Serving Services,Hawker Food,97.487
2017-12,All Items,Food Serving Services,Catered Food,94.477
2017-12,All Items,Clothing & Footwear,Clothing,98.637
2017-12,All Items,Clothing & Footwear,Other Articles & Related Services,98.12
2017-12,All Items,Clothing & Footwear,Footwear,97.346
2017-12,All Items,Housing & Utilities,Accommodation,102.936
2017-12,All Items,Housing & Utilities,Utilities & Other Fuels,92.776
2017-12,All Items,Household Durables & Services,Household Durables,99.718
2017-12,All Items,Household Durables & Services,Household Services & Supplies,97.973
2017-12,All Items,Health Care,Medicines & Health Products,100.933
2017-12,All Items,Health Care,Outpatient Services,97.341
2017-12,All Items,Health Care,Hospital Services,95.713
2017-12,All Items,Health Care,Health Insurance,99.805
2017-12,All Items,Transport,Private Transport,101.234
2017-12,All Items,Transport,Public Transport,98.597
2017-12,All Items,Transport,Other Transport Services,101.831
2017-12,All Items,Communication,Postage & Courier Services,100.018
2017-12,All Items,Communication,Telecommunication Equipment,115.394
2017-12,All Items,Communication,Telecommunication Services,101.31
2017-12,All Items,Recreation & Culture,Recreational & Cultural Goods,101.638
2017-12,All Items,Recreation & Culture,Recreational & Cultural Services,98.068
2017-12,All Items,Recreation & Culture,"Newspapers, Books & Stationery",99.784
2017-12,All Items,Recreation & Culture,Holiday Expenses,98.806
2017-12,All Items,Education,Tuition & Other Fees,95.377
2017-12,All Items,Education,Textbooks & Guides,100.843
2017-12,All Items,Miscellaneous Goods & Services,Personal Care,98.567
2017-12,All Items,Miscellaneous Goods & Services,Alcoholic Drinks & Tobacco,94.333
2017-12,All Items,Miscellaneous Goods & Services,Personal Effects,101.318
2017-12,All Items,Miscellaneous Goods & Services,Social Services,98.161
2017-12,All Items,Miscellaneous Goods & Services,Other Miscellaneous Services,100.003
2018-01,All Items,Food Excl Food Serving Services,Bread & Cereals,96.89
2018-01,All Items,Food Excl Food Serving Services,Meat,100.065
2018-01,All Items,Food Excl Food Serving Services,Fish & Seafood,100.013
2018-01,All Items,Food Excl Food Serving Services,"Milk, Cheese & Eggs",98.766
2018-01,All Items,Food Excl Food Serving Services,Oils & Fats,97.194
2018-01,All Items,Food Excl Food Serving Services,Fruits,95.924
2018-01,All Items,Food Excl Food Serving Services,Vegetables,100.916
2018-01,All Items,Food Excl Food Serving Services,"Sugar, Preserves & Confectionery",98.443
2018-01,All Items,Food Excl Food Serving Services,Non-alcoholic Beverages,96.925
2018-01,All Items,Food Excl Food Serving Services,Other Food,97.25
2018-01,All Items,Food Serving Services,Restaurant Food,97.394
2018-01,All Items,Food Serving Services,Fast Food,98.811
2018-01,All Items,Food Serving Services,Hawker Food,97.518
2018-01,All Items,Food Serving Services,Catered Food,95.332
2018-01,All Items,Clothing & Footwear,Clothing,99.837
2018-01,All Items,Clothing & Footwear,Other Articles & Related Services,98.313
2018-01,All Items,Clothing & Footwear,Footwear,97.498
2018-01,All Items,Housing & Utilities,Accommodation,100.997
2018-01,All Items,Housing & Utilities,Utilities & Other Fuels,95.947
2018-01,All Items,Household Durables & Services,Household Durables,99.965
2018-01,All Items,Household Durables & Services,Household Services & Supplies,98.032
2018-01,All Items,Health Care,Medicines & Health Products,101.606
2018-01,All Items,Health Care,Outpatient Services,97.517
2018-01,All Items,Health Care,Hospital Services,96.387
2018-01,All Items,Health Care,Health Insurance,99.943
2018-01,All Items,Transport,Private Transport,101.252
2018-01,All Items,Transport,Public Transport,97.524
2018-01,All Items,Transport,Other Transport Services,97.732
2018-01,All Items,Communication,Postage & Courier Services,100.018
2018-01,All Items,Communication,Telecommunication Equipment,120.327
2018-01,All Items,Communication,Telecommunication Services,101.243
2018-01,All Items,Recreation & Culture,Recreational & Cultural Goods,102.073
2018-01,All Items,Recreation & Culture,Recreational & Cultural Services,98.517
2018-01,All Items,Recreation & Culture,"Newspapers, Books & Stationery",99.735
2018-01,All Items,Recreation & Culture,Holiday Expenses,96.194
2018-01,All Items,Education,Tuition & Other Fees,96.624
2018-01,All Items,Education,Textbooks & Guides,100.362
2018-01,All Items,Miscellaneous Goods & Services,Personal Care,99.531
2018-01,All Items,Miscellaneous Goods & Services,Alcoholic Drinks & Tobacco,94.485
2018-01,All Items,Miscellaneous Goods & Services,Personal Effects,102.002
2018-01,All Items,Miscellaneous Goods & Services,Social Services,99.547
2018-01,All Items,Miscellaneous Goods & Services,Other Miscellaneous Services,100.014
2018-02,All Items,Food Excl Food Serving Services,Bread & Cereals,97.1
2018-02,All Items,Food Excl Food Serving Services,Meat,100.392
2018-02,All Items,Food Excl Food Serving Services,Fish & Seafood,103.208
2018-02,All Items,Food Excl Food Serving Services,"Milk, Cheese & Eggs",100.008
2018-02,All Items,Food Excl Food Serving Services,Oils & Fats,97.682
2018-02,All Items,Food Excl Food Serving Services,Fruits,95.648
2018-02,All Items,Food Excl Food Serving Services,Vegetables,99.348
2018-02,All Items,Food Excl Food Serving Services,"Sugar, Preserves & Confectionery",99.43
2018-02,All Items,Food Excl Food Serving Services,Non-alcoholic Beverages,96.563
2018-02,All Items,Food Excl Food Serving Services,Other Food,97.057
2018-02,All Items,Food Serving Services,Restaurant Food,97.757
2018-02,All Items,Food Serving Services,Fast Food,98.396
2018-02,All Items,Food Serving Services,Hawker Food,97.624
